

Sarangs-MacBook-Air:phase_2 Wolf-Pack$ python q_learner_dt.py 
 [  1.75843227e-31   1.75843227e-31]
 [  1.75843227e-31   1.75843227e-31]
 [  8.79216135e-31   8.79216135e-31]
 [  8.79216135e-31   8.79216135e-31]
 [  4.39608068e-30   4.39608068e-30]
 [  4.39608068e-30   4.39608068e-30]
 [  2.19804034e-29   2.19804034e-29]
 [  2.19804034e-29   2.19804034e-29]
 [  1.09902017e-28   1.09900627e-28]
 [  1.09902017e-28   1.09902017e-28]
 [  5.49510085e-28   5.49503135e-28]
 [  5.49503135e-28   5.49503135e-28]
 [  2.74751568e-27   2.74751568e-27]
 [  2.74751568e-27   2.74751568e-27]
 [  1.37375784e-26   1.37375784e-26]
 [  1.37375784e-26   1.37375784e-26]
 [  6.86878919e-26   6.86878919e-26]
 [  6.86878919e-26   6.86878919e-26]
 [  3.43439460e-25   3.43439460e-25]
 [  3.43439460e-25   3.43439460e-25]
 [  1.71719730e-24   1.71719730e-24]
 [  1.71719730e-24   1.71719730e-24]
 [  8.58598649e-24   8.58598649e-24]
 [  8.58598649e-24   8.58598649e-24]
 [  4.29299325e-23   4.29299325e-23]
 [  4.29299325e-23   4.29299325e-23]
 [  2.14649662e-22   2.14649662e-22]
 [  2.14649662e-22   2.14649662e-22]
 [  1.07324831e-21   1.07324831e-21]
 [  1.07324831e-21   1.07324831e-21]
 [  5.36624156e-21   5.36624156e-21]
 [  5.36624156e-21   5.36624156e-21]
 [  2.68312078e-20   2.68312078e-20]
 [  2.68312078e-20   2.68312078e-20]
 [  1.34156039e-19   1.34156039e-19]
 [  1.34156039e-19   1.34156039e-19]
 [  6.70780195e-19   6.70780195e-19]
 [  6.70780195e-19   6.70780195e-19]
 [  3.35390097e-18   3.35390097e-18]
 [  3.35390097e-18   3.35390097e-18]
 [  1.67695049e-17   1.67695049e-17]
 [  1.67695049e-17   1.67695049e-17]
 [  8.38475243e-17   8.38475243e-17]
 [  8.38475243e-17   8.38475243e-17]
 [  4.19237622e-16   4.19237622e-16]
 [  4.19237622e-16   4.19237622e-16]
 [  2.09618811e-15   2.09618811e-15]
 [  2.09618811e-15   2.09618811e-15]
 [  1.04809405e-14   1.04809405e-14]
 [  1.04809405e-14   1.04809405e-14]
 [  5.24047027e-14   5.24047027e-14]
 [  5.24047027e-14   5.24047027e-14]
 [  2.62023514e-13   2.62023514e-13]
 [  2.62023514e-13   2.62023514e-13]
 [  1.31011757e-12   1.31011757e-12]
 [  1.31011757e-12   1.31011757e-12]
 [  6.39472080e-12   6.55058784e-12]
 [  6.55058784e-12   6.55058784e-12]
 [  3.19736040e-11   3.19736040e-11]
 [  3.27529392e-11   3.19736040e-11]
 [  1.59868020e-10   1.59868020e-10]
 [  1.59868020e-10   1.59868020e-10]
 [  7.99340100e-10   7.99340100e-10]
 [  7.99340100e-10   7.99340100e-10]
 [  3.99670050e-09   3.99670050e-09]
 [  3.99670050e-09   3.99670050e-09]
 [  1.99939451e-08   1.99835025e-08]
 [  1.99835025e-08   1.99835025e-08]
 [  9.99175125e-08   9.99697253e-08]
 [  9.99175125e-08   9.99697253e-08]
 [  4.99587562e-07   4.99587562e-07]
 [  4.99848626e-07   4.99848626e-07]
 [  2.49072024e-06   2.49924313e-06]
 [  2.49924313e-06   2.49793781e-06]
 [  1.26657811e-05   1.24536012e-05]
 [  1.26657811e-05   1.24536012e-05]
 [  6.33289056e-05   6.06146845e-05]
 [  6.22680059e-05   6.33289056e-05]
 [  3.16644528e-04   3.16644528e-04]
 [  3.16644528e-04   3.16644528e-04]
 [  1.58322264e-03   1.58322264e-03]
 [  1.58322264e-03   1.58322264e-03]
 [  6.87022311e-03   7.91611319e-03]
 [  7.78350073e-03   7.91611319e-03]
 [  3.89175037e-02   2.90892515e-02]
 [  3.69239328e-02   3.95805660e-02]
 [  1.84619664e-01   1.29660587e-01]
 [  1.40058207e-01   1.37438162e-01]
 [  6.05397363e-01   2.12754973e-01]
 [  5.03686293e-01   6.87190812e-01]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]]


#T, H
0, 2
0.100000 , 2
0.200000 , 2
0.300000 , 2
0.400000 , 2
0.500000 , 2
0.600000 , 2
0.700000 , 2
0.800000 , 2
0.900000 , 2
1.000000 , 2
1.100000 , 2
1.200000 , 2
1.300000 , 2
1.400000 , 2
1.500000 , 2
1.600000 , 2
1.700000 , 2
1.800000 , 2
1.900000 , 2
2.000000 , 2
2.100000 , 2
2.200000 , 2
2.300000 , 2
2.400000 , 2
2.500000 , 2
2.600000 , 2
2.700000 , 2
2.800000 , 2
2.900000 , 2
3.000000 , 2
3.100000 , 2
3.200000 , 2
3.300000 , 2
3.400000 , 2
3.500000 , 2
3.600000 , 2
3.700000 , 2
3.800000 , 2
3.900000 , 2
4.000000 , 2
4.100000 , 2
4.200000 , 2
4.300000 , 2
4.400000 , 2
4.500000 , 2
4.600000 , 2
4.700000 , 2
4.800000 , 2
4.900000 , 2
5.000000 , 2
5.100000 , 2
5.200000 , 2
5.300000 , 2
5.400000 , 2
5.500000 , 2
5.600000 , 2
5.700000 , 2
5.800000 , 2
5.900000 , 2
6.000000 , 2
6.100000 , 2
6.200000 , 2
6.300000 , 2
6.400000 , 2
6.500000 , 2
6.600000 , 2
6.700000 , 2
6.800000 , 2
6.900000 , 2
7.000000 , 2
7.100000 , 2
7.200000 , 2
7.300000 , 2
7.400000 , 2
7.500000 , 2
7.600000 , 2
7.700000 , 2
7.800000 , 2
7.900000 , 2
8.000000 , 2
8.100000 , 2
8.200000 , 2
8.300000, -2
8.400000 , 2
8.500000 , 2
8.600000 , 2
8.700000 , 2
8.800000 , 2
8.900000, -2
9.000000 , 2
9.100000, -2
9.200000 , 2
9.300000 , 2
9.400000 , 2
9.500000 , 2
9.600000, -2
9.700000, -2
9.800000 , 2
9.900000 , 2
10.000000 , 2
Sarangs-MacBook-Air:phase_2 Wolf-Pack$ 
